Component,Sub-component,Variable,Measure,Country,ISO Code,Year,Value
Service Delivery,Cancer Radiotherapy,dxCases_6,Mean,Sierra Leone,SLE,2020,70.694
Service Delivery,Cancer Radiotherapy,dxCases_6,Mean,Singapore,SGP,2020,749.459
Service Delivery,Cancer Radiotherapy,dxCases_6,Mean,South Africa,ZAF,2020,2016.959
Service Delivery,Cancer Radiotherapy,dxCases_6,Mean,Eswatini,SWZ,2020,8.078
Service Delivery,Cancer Radiotherapy,dxCases_6,Mean,Togo,TGO,2020,158.398
Service Delivery,Cancer Radiotherapy,dxCases_6,Mean,Tonga,TON,2020,7.868
Service Delivery,Cancer Radiotherapy,dxCases_6,Mean,Trinidad and Tobago,TTO,2020,111.108
Service Delivery,Cancer Radiotherapy,dxCases_6,Mean,Tuvalu,TUV,2020,0.692
Service Delivery,Cancer Radiotherapy,dxCases_6,Mean,Uganda,UGA,2020,236.875
Service Delivery,Cancer Radiotherapy,dxCases_6,Mean,United Kingdom,GBR,2020,11297.927
Service Delivery,Cancer Radiotherapy,dxCases_6,Mean,Samoa,WSM,2020,12.012
Service Delivery,Cancer Radiotherapy,dxCases_6,Mean,Zambia,ZMB,2020,119.974
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Antigua and Barbuda,ATG,2020,11.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Australia,AUS,2020,4164.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Bahamas,BHS,2020,42.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Bangladesh,BGD,2020,2867.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Barbados,BRB,2020,63.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Botswana,BWA,2020,33.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Belize,BLZ,2020,34.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Solomon Islands,SLB,2020,12.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Brunei Darussalam,BRN,2020,58.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Cameroon,CMR,2020,797.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Canada,CAN,2020,6280.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Sri Lanka,LKA,2020,311.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Cyprus,CYP,2020,248.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Dominica,DMA,2020,9.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Fiji,FJI,2020,34.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Gabon,GAB,2020,168.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Gambia,GMB,2020,87.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Ghana,GHA,2020,889.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Kiribati,KIR,2020,6.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Grenada,GRD,2020,13.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Guyana,GUY,2020,47.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,India,IND,2020,13826.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Jamaica,JAM,2020,157.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Kenya,KEN,2020,1222.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Lesotho,LSO,2020,88.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Malawi,MWI,2020,473.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Malaysia,MYS,2020,1230.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Maldives,MDV,2020,16.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Malta,MLT,2020,148.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Mauritius,MUS,2020,128.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Mozambique,MOZ,2020,417.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Namibia,NAM,2020,35.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Nauru,NRU,2020,1.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Vanuatu,VUT,2020,17.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,New Zealand,NZL,2020,833.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Nigeria,NGA,2020,2961.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Pakistan,PAK,2020,1918.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Papua New Guinea,PNG,2020,264.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Rwanda,RWA,2020,349.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Saint Kitts and Nevis,KNA,2020,7.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Saint Lucia,LCA,2020,33.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Saint Vincent and the Grenadines,VCT,2020,12.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Seychelles,SYC,2020,8.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Sierra Leone,SLE,2020,99.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Singapore,SGP,2020,958.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,South Africa,ZAF,2020,2220.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Eswatini,SWZ,2020,22.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Togo,TGO,2020,601.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Tonga,TON,2020,24.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Trinidad and Tobago,TTO,2020,170.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Tuvalu,TUV,2020,3.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Uganda,UGA,2020,417.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,United Kingdom,GBR,2020,11923.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Samoa,WSM,2020,37.0
Service Delivery,Cancer Radiotherapy,dxCases_6,Upper Bound,Zambia,ZMB,2020,273.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Antigua and Barbuda,ATG,2020,8.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Australia,AUS,2020,12053.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Bahamas,BHS,2020,17.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Bangladesh,BGD,2020,9224.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Barbados,BRB,2020,30.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Botswana,BWA,2020,27.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Belize,BLZ,2020,10.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Solomon Islands,SLB,2020,6.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Brunei Darussalam,BRN,2020,75.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Cameroon,CMR,2020,153.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Canada,CAN,2020,23125.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Sri Lanka,LKA,2020,1734.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Cyprus,CYP,2020,435.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Dominica,DMA,2020,6.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Fiji,FJI,2020,36.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Gabon,GAB,2020,10.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Gambia,GMB,2020,24.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Ghana,GHA,2020,194.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Kiribati,KIR,2020,8.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Grenada,GRD,2020,12.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Guyana,GUY,2020,12.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,India,IND,2020,66729.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Jamaica,JAM,2020,306.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Kenya,KEN,2020,475.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Lesotho,LSO,2020,24.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Malawi,MWI,2020,28.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Malaysia,MYS,2020,4612.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Maldives,MDV,2020,33.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Malta,MLT,2020,188.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Mauritius,MUS,2020,129.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Mozambique,MOZ,2020,89.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Namibia,NAM,2020,54.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Nauru,NRU,2020,0.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Vanuatu,VUT,2020,2.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,New Zealand,NZL,2020,2006.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Nigeria,NGA,2020,992.0
Service Delivery,Cancer Radiotherapy,dxCases_7,Lower Bound,Pakistan,PAK,2020,7625.0
