Component,Sub-component,Variable,Measure,Country,ISO Code,Year,Value
Service Delivery,Cancer Treatment,dxCases 1,Lower Bound,United Republic of Tanzania,TZA,2021,804
Service Delivery,Cancer Treatment,dxCases 1,Lower Bound,Samoa,WSM,2021,7
Service Delivery,Cancer Treatment,dxCases 1,Lower Bound,Zambia,ZMB,2021,143
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Antigua and Barbuda,ATG,2022,9
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Australia,AUS,2022,9905
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Bahamas,BHS,2022,23
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Bangladesh,BGD,2022,1598
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Barbados,BRB,2022,52
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Botswana,BWA,2022,16
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Belize,BLZ,2022,6
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Solomon Islands,SLB,2022,3
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Brunei Darussalam,BRN,2022,39
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Cameroon,CMR,2022,169
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Canada,CAN,2022,13996
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Sri Lanka,LKA,2022,811
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Cyprus,CYP,2022,260
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Dominica,DMA,2022,6
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Fiji,FJI,2022,25
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Gabon,GAB,2022,17
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Gambia,GMB,2022,1
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Ghana,GHA,2022,64
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Kiribati,KIR,2022,4
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Grenada,GRD,2022,12
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Guyana,GUY,2022,22
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,India,IND,2022,27991
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Jamaica,JAM,2022,343
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Kenya,KEN,2022,1080
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Lesotho,LSO,2022,17
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Malawi,MWI,2022,50
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Malaysia,MYS,2022,3372
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Maldives,MDV,2022,13
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Malta,MLT,2022,135
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Mauritius,MUS,2022,180
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Mozambique,MOZ,2022,90
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Namibia,NAM,2022,44
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Nauru,NRU,2022,0
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Vanuatu,VUT,2022,0
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,New Zealand,NZL,2022,1863
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Nigeria,NGA,2022,2242
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Pakistan,PAK,2022,3222
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Papua New Guinea,PNG,2022,136
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Rwanda,RWA,2022,62
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Saint Kitts and Nevis,KNA,2022,3
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Saint Lucia,LCA,2022,6
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Saint Vincent and the Grenadines,VCT,2022,12
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Seychelles,SYC,2022,1
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Sierra Leone,SLE,2022,79
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Singapore,SGP,2022,1811
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,South Africa,ZAF,2022,3319
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Eswatini,SWZ,2022,6
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Togo,TGO,2022,127
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Tonga,TON,2022,4
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Trinidad and Tobago,TTO,2022,182
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Tuvalu,TUV,2022,0
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Uganda,UGA,2022,324
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,United Kingdom,GBR,2022,30971
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,United Republic of Tanzania,TZA,2022,505
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Samoa,WSM,2022,8
Service Delivery,Cancer Treatment,dxCases 2,Lower Bound,Zambia,ZMB,2022,68
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Antigua and Barbuda,ATG,2023,2
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Australia,AUS,2023,4253
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Bahamas,BHS,2023,5
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Bangladesh,BGD,2023,1549
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Barbados,BRB,2023,16
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Botswana,BWA,2023,12
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Belize,BLZ,2023,0
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Solomon Islands,SLB,2023,3
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Brunei Darussalam,BRN,2023,43
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Cameroon,CMR,2023,113
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Canada,CAN,2023,8354
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Sri Lanka,LKA,2023,991
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Cyprus,CYP,2023,103
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Dominica,DMA,2023,1
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Fiji,FJI,2023,27
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Gabon,GAB,2023,5
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Gambia,GMB,2023,5
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Ghana,GHA,2023,137
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Kiribati,KIR,2023,2
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Grenada,GRD,2023,2
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Guyana,GUY,2023,1
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,India,IND,2023,25052
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Jamaica,JAM,2023,97
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Kenya,KEN,2023,623
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Lesotho,LSO,2023,8
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Malawi,MWI,2023,75
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Malaysia,MYS,2023,2356
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Maldives,MDV,2023,12
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Malta,MLT,2023,57
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Mauritius,MUS,2023,75
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Mozambique,MOZ,2023,88
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Namibia,NAM,2023,25
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Nauru,NRU,2023,0
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Vanuatu,VUT,2023,0
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,New Zealand,NZL,2023,785
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Nigeria,NGA,2023,2001
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Pakistan,PAK,2023,2067
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Papua New Guinea,PNG,2023,72
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Rwanda,RWA,2023,74
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Saint Kitts and Nevis,KNA,2023,0
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Saint Lucia,LCA,2023,0
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Saint Vincent and the Grenadines,VCT,2023,2
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Seychelles,SYC,2023,1
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Sierra Leone,SLE,2023,59
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Singapore,SGP,2023,1021
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,South Africa,ZAF,2023,2835
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Eswatini,SWZ,2023,2
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Togo,TGO,2023,9
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Tonga,TON,2023,2
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Trinidad and Tobago,TTO,2023,62
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Tuvalu,TUV,2023,0
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Uganda,UGA,2023,265
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,United Kingdom,GBR,2023,15150
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,United Republic of Tanzania,TZA,2023,648
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Samoa,WSM,2023,4
Service Delivery,Cancer Treatment,dxCases 3,Lower Bound,Zambia,ZMB,2023,111
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Antigua and Barbuda,ATG,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Australia,AUS,2024,480
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Bahamas,BHS,2024,2
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Bangladesh,BGD,2024,63
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Barbados,BRB,2024,3
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Botswana,BWA,2024,5
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Belize,BLZ,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Solomon Islands,SLB,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Brunei Darussalam,BRN,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Cameroon,CMR,2024,19
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Canada,CAN,2024,567
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Sri Lanka,LKA,2024,74
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Cyprus,CYP,2024,1
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Dominica,DMA,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Fiji,FJI,2024,1
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Gabon,GAB,2024,4
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Gambia,GMB,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Ghana,GHA,2024,30
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Kiribati,KIR,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Grenada,GRD,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Guyana,GUY,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,India,IND,2024,4141
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Jamaica,JAM,2024,3
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Kenya,KEN,2024,73
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Lesotho,LSO,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Malawi,MWI,2024,22
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Malaysia,MYS,2024,50
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Maldives,MDV,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Malta,MLT,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Mauritius,MUS,2024,1
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Mozambique,MOZ,2024,35
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Namibia,NAM,2024,3
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Nauru,NRU,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Vanuatu,VUT,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,New Zealand,NZL,2024,43
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Nigeria,NGA,2024,474
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Pakistan,PAK,2024,219
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Papua New Guinea,PNG,2024,28
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Rwanda,RWA,2024,2
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Saint Kitts and Nevis,KNA,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Saint Lucia,LCA,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Saint Vincent and the Grenadines,VCT,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Seychelles,SYC,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Sierra Leone,SLE,2024,18
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Singapore,SGP,2024,25
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,South Africa,ZAF,2024,356
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Eswatini,SWZ,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Togo,TGO,2024,2
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Tonga,TON,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Trinidad and Tobago,TTO,2024,2
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Tuvalu,TUV,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Uganda,UGA,2024,31
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,United Kingdom,GBR,2024,1426
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,United Republic of Tanzania,TZA,2024,378
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Samoa,WSM,2024,0
Service Delivery,Cancer Treatment,dxCases 4,Lower Bound,Zambia,ZMB,2024,18
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Antigua and Barbuda,ATG,2025,1
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Australia,AUS,2025,2507
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Bahamas,BHS,2025,4
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Bangladesh,BGD,2025,1966
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Barbados,BRB,2025,3
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Botswana,BWA,2025,8
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Belize,BLZ,2025,7
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Solomon Islands,SLB,2025,13
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Brunei Darussalam,BRN,2025,20
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Cameroon,CMR,2025,557
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Canada,CAN,2025,3598
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Sri Lanka,LKA,2025,258
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Cyprus,CYP,2025,67
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Dominica,DMA,2025,1
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Fiji,FJI,2025,51
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Gabon,GAB,2025,78
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Gambia,GMB,2025,197
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Ghana,GHA,2025,2315
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Kiribati,KIR,2025,2
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Grenada,GRD,2025,2
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Guyana,GUY,2025,8
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,India,IND,2025,30865
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Jamaica,JAM,2025,56
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Kenya,KEN,2025,586
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Lesotho,LSO,2025,16
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Malawi,MWI,2025,164
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Malaysia,MYS,2025,1869
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Maldives,MDV,2025,17
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Malta,MLT,2025,17
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Mauritius,MUS,2025,38
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Mozambique,MOZ,2025,1070
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Namibia,NAM,2025,36
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Nauru,NRU,2025,0
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Vanuatu,VUT,2025,6
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,New Zealand,NZL,2025,240
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Nigeria,NGA,2025,3613
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Pakistan,PAK,2025,3668
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Papua New Guinea,PNG,2025,157
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Rwanda,RWA,2025,248
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Saint Kitts and Nevis,KNA,2025,0
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Saint Lucia,LCA,2025,0
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Saint Vincent and the Grenadines,VCT,2025,2
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Seychelles,SYC,2025,2
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Sierra Leone,SLE,2025,359
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Singapore,SGP,2025,1038
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,South Africa,ZAF,2025,2140
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Eswatini,SWZ,2025,18
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Togo,TGO,2025,95
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Tonga,TON,2025,1
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Trinidad and Tobago,TTO,2025,34
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Tuvalu,TUV,2025,0
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Uganda,UGA,2025,1327
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,United Kingdom,GBR,2025,7399
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,United Republic of Tanzania,TZA,2025,712
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Samoa,WSM,2025,2
Service Delivery,Cancer Treatment,dxCases 5,Lower Bound,Zambia,ZMB,2025,230
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Antigua and Barbuda,ATG,2026,1
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Australia,AUS,2026,3522
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Bahamas,BHS,2026,2
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Bangladesh,BGD,2026,657
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Barbados,BRB,2026,15
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Botswana,BWA,2026,1
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Belize,BLZ,2026,1
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Solomon Islands,SLB,2026,0
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Brunei Darussalam,BRN,2026,10
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Cameroon,CMR,2026,40
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Canada,CAN,2026,5181
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Sri Lanka,LKA,2026,169
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Cyprus,CYP,2026,114
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Dominica,DMA,2026,1
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Fiji,FJI,2026,14
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Gabon,GAB,2026,14
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Gambia,GMB,2026,4
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Ghana,GHA,2026,102
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Kiribati,KIR,2026,0
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Grenada,GRD,2026,3
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Guyana,GUY,2026,4
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,India,IND,2026,10753
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Jamaica,JAM,2026,75
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Kenya,KEN,2026,494
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Lesotho,LSO,2026,3
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Malawi,MWI,2026,7
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Malaysia,MYS,2026,888
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Maldives,MDV,2026,2
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Malta,MLT,2026,66
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Mauritius,MUS,2026,52
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Mozambique,MOZ,2026,28
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Namibia,NAM,2026,6
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Nauru,NRU,2026,0
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Vanuatu,VUT,2026,0
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,New Zealand,NZL,2026,502
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Nigeria,NGA,2026,810
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Pakistan,PAK,2026,547
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Papua New Guinea,PNG,2026,35
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Rwanda,RWA,2026,9
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Saint Kitts and Nevis,KNA,2026,0
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Saint Lucia,LCA,2026,1
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Saint Vincent and the Grenadines,VCT,2026,2
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Seychelles,SYC,2026,0
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Sierra Leone,SLE,2026,45
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Singapore,SGP,2026,565
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,South Africa,ZAF,2026,1835
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Eswatini,SWZ,2026,1
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Togo,TGO,2026,7
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Tonga,TON,2026,0
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Trinidad and Tobago,TTO,2026,67
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Tuvalu,TUV,2026,0
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Uganda,UGA,2026,124
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,United Kingdom,GBR,2026,10680
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,United Republic of Tanzania,TZA,2026,328
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Samoa,WSM,2026,1
Service Delivery,Cancer Treatment,dxCases 6,Lower Bound,Zambia,ZMB,2026,38
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Antigua and Barbuda,ATG,2027,8
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Australia,AUS,2027,12053
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Bahamas,BHS,2027,17
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Bangladesh,BGD,2027,9224
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Barbados,BRB,2027,30
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Botswana,BWA,2027,27
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Belize,BLZ,2027,10
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Solomon Islands,SLB,2027,6
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Brunei Darussalam,BRN,2027,75
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Cameroon,CMR,2027,153
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Canada,CAN,2027,23125
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Sri Lanka,LKA,2027,1734
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Cyprus,CYP,2027,435
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Dominica,DMA,2027,6
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Fiji,FJI,2027,36
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Gabon,GAB,2027,10
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Gambia,GMB,2027,24
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Ghana,GHA,2027,194
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Kiribati,KIR,2027,8
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Grenada,GRD,2027,12
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Guyana,GUY,2027,12
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,India,IND,2027,66729
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Jamaica,JAM,2027,306
Service Delivery,Cancer Treatment,dxCases 7,Lower Bound,Kenya,KEN,2027,475
